,date,exercise_date,close,contract_type,exercise_price,maturity
102359,2018-12-17,2019-03-27,0.1938,call,2.303,0.273972602739726
110482,2018-12-17,2018-12-26,0.0078,put,2.35,0.024657534246575342
91822,2018-12-17,2018-12-26,0.025,call,2.45,0.024657534246575342
108021,2018-12-17,2019-06-26,0.1723,put,2.549,0.5232876712328767
97988,2018-12-17,2018-12-26,0.0005,put,2.205,0.024657534246575342
115644,2018-12-17,2019-01-23,0.0038,put,2.2,0.10136986301369863
108347,2018-12-17,2019-06-26,0.2328,put,2.647,0.5232876712328767
110284,2018-12-17,2018-12-26,0.1775,call,2.25,0.024657534246575342
106065,2018-12-17,2019-06-26,0.1898,call,2.401,0.5232876712328767
99135,2018-12-17,2018-12-26,0.2714,call,2.156,0.024657534246575342
101878,2018-12-17,2019-03-27,0.2231,put,2.647,0.273972602739726
108992,2018-12-17,2019-06-26,0.3218,call,2.205,0.5232876712328767
94974,2018-12-17,2018-12-26,0.022,put,2.401,0.024657534246575342
94146,2018-12-17,2018-12-26,0.2696,put,2.696,0.024657534246575342
109716,2018-12-17,2019-01-23,0.115,call,2.352,0.10136986301369863
114528,2018-12-17,2019-06-26,0.1451,put,2.5,0.5232876712328767
92154,2018-12-17,2018-12-26,0.004,call,2.549,0.024657534246575342
100258,2018-12-17,2019-03-27,0.05,call,2.598,0.273972602739726
114664,2018-12-17,2019-06-26,0.1731,put,2.55,0.5232876712328767
109754,2018-12-17,2019-01-23,0.0835,call,2.401,0.10136986301369863
92652,2018-12-17,2018-12-26,0.0007,call,2.696,0.024657534246575342
108832,2018-12-17,2019-06-26,0.0489,put,2.254,0.5232876712328767
99256,2018-12-17,2018-12-26,0.0004,put,2.156,0.024657534246575342
94809,2018-12-17,2018-12-26,0.049,call,2.401,0.024657534246575342
109792,2018-12-17,2019-01-23,0.0581,call,2.45,0.10136986301369863
109678,2018-12-17,2019-01-23,0.1502,call,2.303,0.10136986301369863
97022,2018-12-17,2018-12-26,0.1269,call,2.303,0.024657534246575342
114392,2018-12-17,2019-06-26,0.1199,put,2.45,0.5232876712328767
95129,2018-12-17,2018-12-26,0.0002,call,2.892,0.024657534246575342
113848,2018-12-17,2019-06-26,0.0465,put,2.25,0.5232876712328767
113984,2018-12-17,2019-06-26,0.0608,put,2.3,0.5232876712328767
109308,2018-12-17,2019-06-26,0.055,call,2.745,0.5232876712328767
101716,2018-12-17,2019-03-27,0.1888,put,2.598,0.273972602739726
102516,2018-12-17,2019-03-27,0.0411,put,2.303,0.273972602739726
95284,2018-12-17,2018-12-26,0.464,put,2.892,0.024657534246575342
96501,2018-12-17,2018-12-26,0.0848,call,2.352,0.024657534246575342
112624,2018-12-17,2019-06-26,0.2858,call,2.25,0.5232876712328767
109464,2018-12-17,2019-06-26,0.3036,put,2.745,0.5232876712328767
113712,2018-12-17,2019-06-26,0.0795,call,2.65,0.5232876712328767
114120,2018-12-17,2019-06-26,0.0773,put,2.35,0.5232876712328767
104446,2018-12-17,2019-03-27,0.0144,call,2.794,0.273972602739726
96644,2018-12-17,2018-12-26,0.008,put,2.352,0.024657534246575342
114256,2018-12-17,2019-06-26,0.0974,put,2.4,0.5232876712328767
106228,2018-12-17,2019-06-26,0.162,call,2.45,0.5232876712328767
109602,2018-12-17,2019-01-23,0.2369,call,2.205,0.10136986301369863
109152,2018-12-17,2019-06-26,0.0353,put,2.205,0.5232876712328767
109640,2018-12-17,2019-01-23,0.1905,call,2.254,0.10136986301369863
97447,2018-12-17,2018-12-26,0.1742,call,2.254,0.024657534246575342
102672,2018-12-17,2019-03-27,0.2333,call,2.254,0.273972602739726
114936,2018-12-17,2019-06-26,0.2335,put,2.65,0.5232876712328767
115140,2018-12-17,2019-01-23,0.266,put,2.7,0.10136986301369863
115175,2018-12-17,2019-03-27,0.0274,call,2.7,0.273972602739726
115250,2018-12-17,2019-03-27,0.2654,put,2.7,0.273972602739726
110096,2018-12-17,2019-01-23,0.0466,put,2.401,0.10136986301369863
115325,2018-12-17,2019-06-26,0.0666,call,2.7,0.5232876712328767
108184,2018-12-17,2019-06-26,0.2032,put,2.598,0.5232876712328767
110172,2018-12-17,2019-01-23,0.0996,put,2.5,0.10136986301369863
115460,2018-12-17,2019-06-26,0.2699,put,2.7,0.5232876712328767
100096,2018-12-17,2019-03-27,0.0662,call,2.549,0.273972602739726
102828,2018-12-17,2019-03-27,0.0282,put,2.254,0.273972602739726
92984,2018-12-17,2018-12-26,0.0002,call,2.794,0.024657534246575342
110210,2018-12-17,2019-01-23,0.1353,put,2.549,0.10136986301369863
112472,2018-12-17,2019-03-27,0.187,put,2.6,0.273972602739726
110248,2018-12-17,2019-01-23,0.1736,put,2.598,0.10136986301369863
102202,2018-12-17,2019-03-27,0.3012,put,2.745,0.273972602739726
106554,2018-12-17,2019-06-26,0.1142,call,2.549,0.5232876712328767
115590,2018-12-17,2018-12-26,0.2284,call,2.2,0.024657534246575342
105902,2018-12-17,2019-06-26,0.2176,call,2.352,0.5232876712328767
114800,2018-12-17,2019-06-26,0.2035,put,2.6,0.5232876712328767
110058,2018-12-17,2019-01-23,0.0283,put,2.352,0.10136986301369863
97148,2018-12-17,2018-12-26,0.0028,put,2.303,0.024657534246575342
108671,2018-12-17,2019-06-26,0.2843,call,2.254,0.5232876712328767
109830,2018-12-17,2019-01-23,0.0382,call,2.5,0.10136986301369863
112016,2018-12-17,2019-03-27,0.039,put,2.3,0.273972602739726
112396,2018-12-17,2019-03-27,0.1549,put,2.55,0.273972602739726
109868,2018-12-17,2019-01-23,0.0243,call,2.549,0.10136986301369863
94644,2018-12-17,2018-12-26,0.415,put,2.843,0.024657534246575342
109906,2018-12-17,2019-01-23,0.0141,call,2.598,0.10136986301369863
112320,2018-12-17,2019-03-27,0.124,put,2.5,0.273972602739726
106391,2018-12-17,2019-06-26,0.1381,call,2.5,0.5232876712328767
109944,2018-12-17,2019-01-23,0.0041,put,2.205,0.10136986301369863
115071,2018-12-17,2018-12-26,0.0003,call,2.7,0.024657534246575342
109982,2018-12-17,2019-01-23,0.008,put,2.254,0.10136986301369863
115088,2018-12-17,2018-12-26,0.2735,put,2.7,0.024657534246575342
115105,2018-12-17,2019-01-23,0.0039,call,2.7,0.10136986301369863
108510,2018-12-17,2019-06-26,0.2681,put,2.696,0.5232876712328767
110020,2018-12-17,2019-01-23,0.0158,put,2.303,0.10136986301369863
104566,2018-12-17,2019-03-27,0.3457,put,2.794,0.273972602739726
99448,2018-12-17,2019-03-27,0.1639,call,2.352,0.273972602739726
110536,2018-12-17,2018-12-26,0.083,put,2.5,0.024657534246575342
110134,2018-12-17,2019-01-23,0.07,put,2.45,0.10136986301369863
110788,2018-12-17,2019-01-23,0.039,call,2.5,0.10136986301369863
100582,2018-12-17,2019-03-27,0.0283,call,2.696,0.273972602739726
110644,2018-12-17,2019-01-23,0.1529,call,2.3,0.10136986301369863
111712,2018-12-17,2019-03-27,0.066,call,2.55,0.273972602739726
101230,2018-12-17,2019-03-27,0.0982,put,2.45,0.273972602739726
111864,2018-12-17,2019-03-27,0.0382,call,2.65,0.273972602739726
101554,2018-12-17,2019-03-27,0.1537,put,2.549,0.273972602739726
111112,2018-12-17,2019-01-23,0.0999,put,2.5,0.10136986301369863
110608,2018-12-17,2019-01-23,0.1956,call,2.25,0.10136986301369863
93316,2018-12-17,2018-12-26,0.0467,put,2.45,0.024657534246575342
110572,2018-12-17,2018-12-26,0.1743,put,2.6,0.024657534246575342
103283,2018-12-17,2019-03-27,0.3123,call,2.156,0.273972602739726
93980,2018-12-17,2018-12-26,0.2205,put,2.647,0.024657534246575342
113440,2018-12-17,2019-06-26,0.1173,call,2.55,0.5232876712328767
113032,2018-12-17,2019-06-26,0.1894,call,2.4,0.5232876712328767
111148,2018-12-17,2019-01-23,0.1352,put,2.55,0.10136986301369863
110824,2018-12-17,2019-01-23,0.0236,call,2.55,0.10136986301369863
111076,2018-12-17,2019-01-23,0.0701,put,2.45,0.10136986301369863
111484,2018-12-17,2019-03-27,0.1338,call,2.4,0.273972602739726
103428,2018-12-17,2019-03-27,0.0126,put,2.156,0.273972602739726
93814,2018-12-17,2018-12-26,0.1713,put,2.598,0.024657534246575342
110932,2018-12-17,2019-01-23,0.0073,put,2.25,0.10136986301369863
92320,2018-12-17,2018-12-26,0.0016,call,2.598,0.024657534246575342
112092,2018-12-17,2019-03-27,0.0547,put,2.35,0.273972602739726
110968,2018-12-17,2019-01-23,0.0153,put,2.3,0.10136986301369863
111636,2018-12-17,2019-03-27,0.0846,call,2.5,0.273972602739726
110716,2018-12-17,2019-01-23,0.0845,call,2.4,0.10136986301369863
110752,2018-12-17,2019-01-23,0.059,call,2.45,0.10136986301369863
110896,2018-12-17,2019-01-23,0.0073,call,2.65,0.10136986301369863
100906,2018-12-17,2019-03-27,0.0558,put,2.352,0.273972602739726
111004,2018-12-17,2019-01-23,0.0275,put,2.35,0.10136986301369863
110860,2018-12-17,2019-01-23,0.014,call,2.6,0.10136986301369863
112896,2018-12-17,2019-06-26,0.2182,call,2.35,0.5232876712328767
111040,2018-12-17,2019-01-23,0.0456,put,2.4,0.10136986301369863
110590,2018-12-17,2018-12-26,0.2225,put,2.65,0.024657534246575342
97572,2018-12-17,2018-12-26,0.0013,put,2.254,0.024657534246575342
111560,2018-12-17,2019-03-27,0.1077,call,2.45,0.273972602739726
93482,2018-12-17,2018-12-26,0.0832,put,2.5,0.024657534246575342
113304,2018-12-17,2019-06-26,0.1376,call,2.5,0.5232876712328767
97864,2018-12-17,2018-12-26,0.2224,call,2.205,0.024657534246575342
101068,2018-12-17,2019-03-27,0.073,put,2.401,0.273972602739726
110554,2018-12-17,2018-12-26,0.1275,put,2.55,0.024657534246575342
111184,2018-12-17,2019-01-23,0.1747,put,2.6,0.10136986301369863
111408,2018-12-17,2019-03-27,0.1657,call,2.35,0.273972602739726
111940,2018-12-17,2019-03-27,0.0261,put,2.25,0.273972602739726
112168,2018-12-17,2019-03-27,0.0737,put,2.4,0.273972602739726
113168,2018-12-17,2019-06-26,0.1627,call,2.45,0.5232876712328767
111256,2018-12-17,2019-03-27,0.237,call,2.25,0.273972602739726
111788,2018-12-17,2019-03-27,0.05,call,2.6,0.273972602739726
102040,2018-12-17,2019-03-27,0.2618,put,2.696,0.273972602739726
103138,2018-12-17,2019-03-27,0.019,put,2.205,0.273972602739726
111332,2018-12-17,2019-03-27,0.1995,call,2.3,0.273972602739726
110680,2018-12-17,2019-01-23,0.1166,call,2.35,0.10136986301369863
93648,2018-12-17,2018-12-26,0.1256,put,2.549,0.024657534246575342
113576,2018-12-17,2019-06-26,0.0981,call,2.6,0.5232876712328767
101392,2018-12-17,2019-03-27,0.1244,put,2.5,0.273972602739726
100744,2018-12-17,2019-03-27,0.021,call,2.745,0.273972602739726
111220,2018-12-17,2019-01-23,0.219,put,2.65,0.10136986301369863
110861,2018-12-18,2019-01-23,0.0093,call,2.6,0.09863013698630137
110173,2018-12-18,2019-01-23,0.1207,put,2.5,0.09863013698630137
97023,2018-12-18,2018-12-26,0.0991,call,2.303,0.021917808219178082
108022,2018-12-18,2019-06-26,0.1869,put,2.549,0.5205479452054794
103139,2018-12-18,2019-03-27,0.0232,put,2.205,0.27123287671232876
109793,2018-12-18,2019-01-23,0.0464,call,2.45,0.09863013698630137
115591,2018-12-18,2018-12-26,0.1973,call,2.2,0.021917808219178082
102829,2018-12-18,2019-03-27,0.0349,put,2.254,0.27123287671232876
107859,2018-12-18,2019-06-26,0.1614,put,2.5,0.5205479452054794
110897,2018-12-18,2019-01-23,0.0049,call,2.65,0.09863013698630137
111637,2018-12-18,2019-03-27,0.0753,call,2.5,0.27123287671232876
94313,2018-12-18,2018-12-26,0.3486,put,2.745,0.021917808219178082
112897,2018-12-18,2019-06-26,0.2034,call,2.35,0.5205479452054794
106555,2018-12-18,2019-06-26,0.1079,call,2.549,0.5205479452054794
110717,2018-12-18,2019-01-23,0.069,call,2.4,0.09863013698630137
92653,2018-12-18,2018-12-26,0.0006,call,2.696,0.021917808219178082
100259,2018-12-18,2019-03-27,0.0449,call,2.598,0.27123287671232876
110933,2018-12-18,2019-01-23,0.0113,put,2.25,0.09863013698630137
102203,2018-12-18,2019-03-27,0.3273,put,2.745,0.27123287671232876
110249,2018-12-18,2019-01-23,0.1987,put,2.598,0.09863013698630137
92321,2018-12-18,2018-12-26,0.0012,call,2.598,0.021917808219178082
112473,2018-12-18,2019-03-27,0.2113,put,2.6,0.27123287671232876
110211,2018-12-18,2019-01-23,0.1583,put,2.549,0.09863013698630137
109755,2018-12-18,2019-01-23,0.0677,call,2.401,0.09863013698630137
110135,2018-12-18,2019-01-23,0.0869,put,2.45,0.09863013698630137
101393,2018-12-18,2019-03-27,0.144,put,2.5,0.27123287671232876
110059,2018-12-18,2019-01-23,0.0383,put,2.352,0.09863013698630137
97149,2018-12-18,2018-12-26,0.0043,put,2.303,0.021917808219178082
115675,2018-12-18,2019-03-27,0.2533,call,2.2,0.27123287671232876
93483,2018-12-18,2018-12-26,0.1081,put,2.5,0.021917808219178082
100745,2018-12-18,2019-03-27,0.0183,call,2.745,0.27123287671232876
110021,2018-12-18,2019-01-23,0.0221,put,2.303,0.09863013698630137
110753,2018-12-18,2019-01-23,0.0465,call,2.45,0.09863013698630137
112549,2018-12-18,2019-03-27,0.2509,put,2.65,0.27123287671232876
115645,2018-12-18,2019-01-23,0.0066,put,2.2,0.09863013698630137
102041,2018-12-18,2019-03-27,0.2878,put,2.696,0.27123287671232876
109983,2018-12-18,2019-01-23,0.012,put,2.254,0.09863013698630137
110789,2018-12-18,2019-01-23,0.0301,call,2.5,0.09863013698630137
110097,2018-12-18,2019-01-23,0.0598,put,2.401,0.09863013698630137
113169,2018-12-18,2019-06-26,0.1495,call,2.45,0.5205479452054794
102360,2018-12-18,2019-03-27,0.1776,call,2.303,0.27123287671232876
92819,2018-12-18,2018-12-26,0.0004,call,2.745,0.021917808219178082
109945,2018-12-18,2019-01-23,0.0063,put,2.205,0.09863013698630137
115615,2018-12-18,2019-01-23,0.2131,call,2.2,0.09863013698630137
111713,2018-12-18,2019-03-27,0.0582,call,2.55,0.27123287671232876
109907,2018-12-18,2019-01-23,0.0104,call,2.598,0.09863013698630137
103429,2018-12-18,2019-03-27,0.0151,put,2.156,0.27123287671232876
115745,2018-12-18,2019-03-27,0.0223,put,2.2,0.27123287671232876
112321,2018-12-18,2019-03-27,0.1431,put,2.5,0.27123287671232876
115603,2018-12-18,2018-12-26,0.0006,put,2.2,0.021917808219178082
109869,2018-12-18,2019-01-23,0.018,call,2.549,0.09863013698630137
105903,2018-12-18,2019-06-26,0.2036,call,2.352,0.5205479452054794
110825,2018-12-18,2019-01-23,0.0176,call,2.55,0.09863013698630137
99611,2018-12-18,2019-03-27,0.1189,call,2.401,0.27123287671232876
109831,2018-12-18,2019-01-23,0.0294,call,2.5,0.09863013698630137
115815,2018-12-18,2019-06-26,0.3005,call,2.2,0.5205479452054794
104447,2018-12-18,2019-03-27,0.013,call,2.794,0.27123287671232876
115461,2018-12-18,2019-06-26,0.2926,put,2.7,0.5205479452054794
94147,2018-12-18,2018-12-26,0.2991,put,2.696,0.021917808219178082
111409,2018-12-18,2019-03-27,0.1468,call,2.35,0.27123287671232876
115072,2018-12-18,2018-12-26,0.0005,call,2.7,0.021917808219178082
92155,2018-12-18,2018-12-26,0.0021,call,2.549,0.021917808219178082
114393,2018-12-18,2019-06-26,0.1328,put,2.45,0.5205479452054794
93649,2018-12-18,2018-12-26,0.1545,put,2.549,0.021917808219178082
115089,2018-12-18,2018-12-26,0.3006,put,2.7,0.021917808219178082
95130,2018-12-18,2018-12-26,0.0002,call,2.892,0.021917808219178082
108993,2018-12-18,2019-06-26,0.2999,call,2.205,0.5205479452054794
115106,2018-12-18,2019-01-23,0.003,call,2.7,0.09863013698630137
108511,2018-12-18,2019-06-26,0.285,put,2.696,0.5205479452054794
106229,2018-12-18,2019-06-26,0.15,call,2.45,0.5205479452054794
111149,2018-12-18,2019-01-23,0.1588,put,2.55,0.09863013698630137
113441,2018-12-18,2019-06-26,0.1077,call,2.55,0.5205479452054794
104567,2018-12-18,2019-03-27,0.3717,put,2.794,0.27123287671232876
114257,2018-12-18,2019-06-26,0.1106,put,2.4,0.5205479452054794
103284,2018-12-18,2019-03-27,0.2891,call,2.156,0.27123287671232876
109153,2018-12-18,2019-06-26,0.0427,put,2.205,0.5205479452054794
99136,2018-12-18,2018-12-26,0.2405,call,2.156,0.021917808219178082
106392,2018-12-18,2019-06-26,0.1281,call,2.5,0.5205479452054794
94975,2018-12-18,2018-12-26,0.0343,put,2.401,0.021917808219178082
114801,2018-12-18,2019-06-26,0.219,put,2.6,0.5205479452054794
111257,2018-12-18,2019-03-27,0.2137,call,2.25,0.27123287671232876
94810,2018-12-18,2018-12-26,0.0297,call,2.401,0.021917808219178082
114937,2018-12-18,2019-06-26,0.2519,put,2.65,0.5205479452054794
99257,2018-12-18,2018-12-26,0.0004,put,2.156,0.021917808219178082
111221,2018-12-18,2019-01-23,0.2462,put,2.65,0.09863013698630137
108672,2018-12-18,2019-06-26,0.2673,call,2.254,0.5205479452054794
108833,2018-12-18,2019-06-26,0.0559,put,2.254,0.5205479452054794
113577,2018-12-18,2019-06-26,0.0898,call,2.6,0.5205479452054794
97865,2018-12-18,2018-12-26,0.1933,call,2.205,0.021917808219178082
114665,2018-12-18,2019-06-26,0.1903,put,2.55,0.5205479452054794
94645,2018-12-18,2018-12-26,0.4465,put,2.843,0.021917808219178082
101069,2018-12-18,2019-03-27,0.0883,put,2.401,0.27123287671232876
111333,2018-12-18,2019-03-27,0.1794,call,2.3,0.27123287671232876
112397,2018-12-18,2019-03-27,0.1755,put,2.55,0.27123287671232876
114529,2018-12-18,2019-06-26,0.1593,put,2.5,0.5205479452054794
111185,2018-12-18,2019-01-23,0.201,put,2.6,0.09863013698630137
99449,2018-12-18,2019-03-27,0.1469,call,2.352,0.27123287671232876
109717,2018-12-18,2019-01-23,0.095,call,2.352,0.09863013698630137
111113,2018-12-18,2019-01-23,0.1207,put,2.5,0.09863013698630137
101555,2018-12-18,2019-03-27,0.1751,put,2.549,0.27123287671232876
111005,2018-12-18,2019-01-23,0.0377,put,2.35,0.09863013698630137
96645,2018-12-18,2018-12-26,0.0136,put,2.352,0.021917808219178082
100907,2018-12-18,2019-03-27,0.0663,put,2.352,0.27123287671232876
91989,2018-12-18,2018-12-26,0.0052,call,2.5,0.021917808219178082
109603,2018-12-18,2019-01-23,0.2092,call,2.205,0.09863013698630137
111561,2018-12-18,2019-03-27,0.0952,call,2.45,0.27123287671232876
109641,2018-12-18,2019-01-23,0.1663,call,2.254,0.09863013698630137
113713,2018-12-18,2019-06-26,0.0745,call,2.65,0.5205479452054794
100097,2018-12-18,2019-03-27,0.059,call,2.549,0.27123287671232876
109679,2018-12-18,2019-01-23,0.1291,call,2.303,0.09863013698630137
106066,2018-12-18,2019-06-26,0.174,call,2.401,0.5205479452054794
92985,2018-12-18,2018-12-26,0.0004,call,2.794,0.021917808219178082
112093,2018-12-18,2019-03-27,0.0662,put,2.35,0.27123287671232876
113305,2018-12-18,2019-06-26,0.1265,call,2.5,0.5205479452054794
101879,2018-12-18,2019-03-27,0.2456,put,2.647,0.27123287671232876
93815,2018-12-18,2018-12-26,0.2018,put,2.598,0.021917808219178082
110969,2018-12-18,2019-01-23,0.0219,put,2.3,0.09863013698630137
108185,2018-12-18,2019-06-26,0.221,put,2.598,0.5205479452054794
109465,2018-12-18,2019-06-26,0.3273,put,2.745,0.5205479452054794
115326,2018-12-18,2019-06-26,0.0612,call,2.7,0.5205479452054794
112625,2018-12-18,2019-06-26,0.2671,call,2.25,0.5205479452054794
93317,2018-12-18,2018-12-26,0.0664,put,2.45,0.021917808219178082
115141,2018-12-18,2019-01-23,0.293,put,2.7,0.09863013698630137
95285,2018-12-18,2018-12-26,0.4943,put,2.892,0.021917808219178082
101231,2018-12-18,2019-03-27,0.1135,put,2.45,0.27123287671232876
115176,2018-12-18,2019-03-27,0.0243,call,2.7,0.27123287671232876
102517,2018-12-18,2019-03-27,0.0489,put,2.303,0.27123287671232876
111077,2018-12-18,2019-01-23,0.0875,put,2.45,0.09863013698630137
109309,2018-12-18,2019-06-26,0.0522,call,2.745,0.5205479452054794
108348,2018-12-18,2019-06-26,0.2522,put,2.647,0.5205479452054794
113985,2018-12-18,2019-06-26,0.0713,put,2.3,0.5205479452054794
111485,2018-12-18,2019-03-27,0.12,call,2.4,0.27123287671232876
115251,2018-12-18,2019-03-27,0.2889,put,2.7,0.27123287671232876
113849,2018-12-18,2019-06-26,0.0545,put,2.25,0.5205479452054794
101717,2018-12-18,2019-03-27,0.21,put,2.598,0.27123287671232876
111041,2018-12-18,2019-01-23,0.0602,put,2.4,0.09863013698630137
96502,2018-12-18,2018-12-26,0.0586,call,2.352,0.021917808219178082
114121,2018-12-18,2019-06-26,0.0893,put,2.35,0.5205479452054794
107696,2018-12-18,2019-06-26,0.1346,put,2.45,0.5205479452054794
102673,2018-12-18,2019-03-27,0.2105,call,2.254,0.27123287671232876
110447,2018-12-18,2018-12-26,0.0015,put,2.25,0.021917808219178082
110321,2018-12-18,2018-12-26,0.0608,call,2.35,0.021917808219178082
112169,2018-12-18,2019-03-27,0.0887,put,2.4,0.27123287671232876
110393,2018-12-18,2018-12-26,0.0021,call,2.55,0.021917808219178082
115945,2018-12-18,2019-06-26,0.0415,put,2.2,0.5205479452054794
110429,2018-12-18,2018-12-26,0.0008,call,2.65,0.021917808219178082
110591,2018-12-18,2018-12-26,0.2531,put,2.65,0.021917808219178082
97448,2018-12-18,2018-12-26,0.145,call,2.254,0.021917808219178082
92487,2018-12-18,2018-12-26,0.001,call,2.647,0.021917808219178082
113033,2018-12-18,2019-06-26,0.1745,call,2.4,0.5205479452054794
111789,2018-12-18,2019-03-27,0.044,call,2.6,0.27123287671232876
110555,2018-12-18,2018-12-26,0.155,put,2.55,0.021917808219178082
110303,2018-12-18,2018-12-26,0.1012,call,2.3,0.021917808219178082
110519,2018-12-18,2018-12-26,0.0672,put,2.45,0.021917808219178082
110609,2018-12-18,2019-01-23,0.1694,call,2.25,0.09863013698630137
94479,2018-12-18,2018-12-26,0.3962,put,2.794,0.021917808219178082
93981,2018-12-18,2018-12-26,0.2605,put,2.647,0.021917808219178082
110411,2018-12-18,2018-12-26,0.0012,call,2.6,0.021917808219178082
102984,2018-12-18,2019-03-27,0.2524,call,2.205,0.27123287671232876
110501,2018-12-18,2018-12-26,0.0333,put,2.4,0.021917808219178082
110483,2018-12-18,2018-12-26,0.0137,put,2.35,0.021917808219178082
110357,2018-12-18,2018-12-26,0.0132,call,2.45,0.021917808219178082
110645,2018-12-18,2019-01-23,0.1303,call,2.3,0.09863013698630137
107044,2018-12-18,2019-06-26,0.0645,call,2.696,0.5205479452054794
93151,2018-12-18,2018-12-26,0.0003,call,2.843,0.021917808219178082
111941,2018-12-18,2019-03-27,0.0333,put,2.25,0.27123287671232876
